Date,Cases
2020-08-07,95147
2020-08-08,95314
2020-08-09,95492
2020-08-10,95666
2020-08-11,95834
2020-08-12,95963
2020-08-13,96108
2020-08-14,96220
2020-08-15,96336
2020-08-16,96475
2020-08-17,96590
2020-08-18,96753
2020-08-19,96914
2020-08-20,97025
2020-08-21,97148
2020-08-22,97237
2020-08-23,97340
2020-08-24,97478
2020-08-25,97619
2020-08-26,97825
2020-08-27,98062
2020-08-28,98285
2020-08-29,98497
2020-08-30,98727
2020-08-31,98939
2020-09-01,99115
2020-09-02,99280
2020-09-03,99425
2020-09-04,99582
2020-09-05,99712
2020-09-06,99863
2020-09-07,100041
2020-09-08,100228
2020-09-09,100403
2020-09-10,100557
2020-09-11,100708
2020-09-12,100856
2020-09-13,101009
2020-09-14,101177
2020-09-15,101340
2020-09-16,101500
2020-09-17,101641
2020-09-18,101772
2020-09-19,101900
2020-09-20,102015
2020-09-21,102141
2020-09-22,102254
2020-09-23,102375
2020-09-24,102513
2020-09-25,102625
2020-09-26,102736
2020-09-27,102840
2020-09-28,102955
2020-09-29,103079
2020-09-30,103198
2020-10-01,103317
2020-10-02,103466
2020-10-03,103575
2020-10-04,103683
2020-10-05,103781
2020-10-06,103902
2020-10-07,104035
2020-10-08,104156
2020-10-09,104262
2020-10-10,104387
2020-10-11,104516
2020-10-12,104648
2020-10-13,104787
2020-10-14,104915
2020-10-15,105033
2020-10-16,105159
2020-10-17,105297
2020-10-18,105424
2020-10-19,105547
2020-10-20,105705
2020-10-21,105883
2020-10-22,106060
2020-10-23,106230
2020-10-24,106397
2020-10-25,106540
2020-10-26,106707
2020-10-27,106877
2020-10-28,107030
2020-10-29,107209
2020-10-30,107376
2020-10-31,107555
2020-11-01,107736
2020-11-02,107925
2020-11-03,108122
2020-11-04,108329
2020-11-05,108530
2020-11-06,108754
2020-11-07,108962
2020-11-08,109201
2020-11-09,109422
2020-11-10,109654
2020-11-11,109881
2020-11-12,110095
2020-11-13,110319
2020-11-14,110547
2020-11-15,110767
2020-11-16,111009
2020-11-17,111284
2020-11-18,111613
2020-11-19,111955
2020-11-20,112318
2020-11-21,112676
2020-11-22,113027
2020-11-23,113381
2020-11-24,113742
2020-11-25,114107
2020-11-26,114475
2020-11-27,114832
2020-11-28,115183
2020-11-29,115541
2020-11-30,115911
2020-12-01,116303
2020-12-02,116724
2020-12-03,117156
2020-12-04,117583
2020-12-05,118014
2020-12-06,118432
2020-12-07,118847
2020-12-08,119281
2020-12-09,119702
2020-12-10,120147
2020-12-11,120611
2020-12-12,121089
2020-12-13,121575
2020-12-14,122086
2020-12-15,122609
2020-12-16,123153
2020-12-17,123701
2020-12-18,124280
2020-12-19,124891
2020-12-20,125555
2020-12-21,126273
2020-12-22,127061
2020-12-23,127972
2020-12-24,128993
2020-12-25,130126
2020-12-26,131315
2020-12-27,132541
2020-12-28,133900
2020-12-29,135233
2020-12-30,136644
2020-12-31,138062
2021-01-01,139471
