-33.87982,151.21698
-33.8798199,151.2169832
-33.87984,151.21699
-33.87999,151.21699
-33.88012,151.21699
-33.88036,151.21699
-33.8804,151.21699
-33.88054,151.217
-33.88065,151.21701
-33.88072,151.21701
-33.88091,151.21703
-33.88108,151.21706
-33.88124,151.21709
-33.88153,151.21714
-33.88193,151.21721
-33.88214,151.21725
-33.88232,151.21729
-33.8825,151.21732
-33.88291,151.2174
-33.88348,151.2175
-33.88352,151.21751
-33.8835207,151.2175068
-33.88375,151.21758
-33.88388,151.21763
-33.88393,151.21765
-33.88439,151.21784
-33.88456,151.21791
-33.88472,151.21797
-33.88474,151.21797
-33.8848,151.21799
-33.88489,151.21802
-33.885,151.21805
-33.88537,151.21814
-33.88577,151.21828
-33.88598,151.21836
-33.88618,151.21845
-33.88629,151.2185
-33.88644,151.21859
-33.8865,151.21862
-33.88658,151.21868
-33.88666,151.21873
-33.88671,151.21877
-33.88677,151.21882
-33.88682,151.21887
-33.88691,151.21896
-33.88698,151.21902
-33.88705,151.21909
-33.88711,151.21914
-33.88718,151.21918
-33.8872,151.2192
-33.88736,151.21931
-33.88745,151.21938
-33.88747,151.21939
-33.88761,151.21949
-33.88787,151.21962
-33.88843,151.21986
-33.8885,151.21989
-33.88864,151.21994
-33.88873,151.21998
-33.88883,151.22002
-33.88891,151.22005
-33.88897,151.22008
-33.88901,151.2201
-33.88904,151.22012
-33.88908,151.22015
-33.88952,151.22032
-33.88981,151.22042
-33.88997,151.22048
-33.89023,151.22056
-33.89034,151.2206
-33.89094,151.22078
-33.89104,151.22082
-33.89126,151.22088
-33.8916,151.22096
-33.89171,151.22099
-33.89172,151.221
-33.89204,151.22106
-33.89225,151.2211
-33.8925,151.22114
-33.89289,151.2212
-33.89426,151.22144
-33.8952,151.22165
-33.89556,151.22169
-33.89564,151.22171
-33.8958,151.22174
-33.89599,151.22177
-33.89614,151.22179
-33.89637,151.22183
-33.89676,151.22186
-33.89693,151.2219
-33.89756,151.22201
-33.89801,151.2221
-33.89822,151.22214
-33.89851,151.22219
-33.89879,151.22225
-33.89916,151.2223
-33.89918,151.22231
-33.89934,151.22235
-33.8993373,151.2223473
-33.89944,151.2224
-33.89964,151.22245
-33.89986,151.22251
-33.90004,151.22256
-33.90016,151.22258
-33.90057,151.22265
-33.90082,151.22269
-33.90097,151.22271
-33.90118,151.22274
-33.90147,151.22278
-33.90159,151.2228
-33.90181,151.22288
-33.90199,151.22295
-33.90215,151.22301
-33.90235,151.2231
-33.90265,151.22322
-33.90305,151.22342
-33.90364,151.22371
-33.90419,151.22397
-33.90422,151.22399
-33.9043,151.22402
-33.90438,151.22405
-33.90444,151.22407
-33.9045,151.22409
-33.90461,151.22411
-33.90475,151.22412
-33.9049,151.22412
-33.90495,151.22412
-33.90496,151.22412
-33.90502,151.22411
-33.90513,151.2241
-33.90516,151.2241
-33.90528,151.22408
-33.9056,151.22403
-33.90575,151.224
-33.9062,151.22393
-33.90702,151.2238
-33.90724,151.22376
-33.90761,151.22371
-33.90791,151.22367
-33.90827,151.22362
-33.90881,151.22356
-33.90891,151.22355
-33.90908,151.22351
-33.90959,151.22344
-33.91005,151.22339
-33.91007,151.22339
-33.91018,151.22338
-33.9104,151.22335
-33.91069,151.22331
-33.91082,151.22329
-33.91098,151.22327
-33.91108,151.22326
-33.91113,151.22326
-33.9112,151.22326
-33.91127,151.22326
-33.91133,151.22327
-33.91139,151.22327
-33.91143,151.22328
-33.91148,151.2233
-33.91149,151.2233
-33.91156,151.22332
-33.91161,151.22334
-33.91166,151.22336
-33.91171,151.22338
-33.91175,151.2234
-33.9118,151.22343
-33.91188,151.22348
-33.91192,151.22351
-33.91196,151.22354
-33.91201,151.22358
-33.91205,151.22362
-33.91209,151.22365
-33.91212,151.22367
-33.91223,151.22379
-33.91236,151.22393
-33.91277,151.22438
-33.9131,151.22474
-33.91329,151.22496
-33.91335,151.22502
-33.91341,151.22509
-33.91347,151.22515
-33.91351,151.22519
-33.91357,151.22523
-33.9136,151.22525
-33.91364,151.22527
-33.9137,151.22529
-33.91376,151.2253
-33.9138,151.22531
-33.9141,151.22536
-33.91442,151.22544
-33.91472,151.2255
-33.91484,151.22553
-33.9148354,151.2255302
-33.91496,151.22646
-33.91512,151.2276
-33.91518,151.22806
-33.91522,151.22834
-33.9152217,151.228341
-33.91523,151.22843
-33.91547,151.22837
-33.91568,151.22832
-33.91595,151.2283
-33.9159523,151.2282978
-33.91595,151.22838
-33.91597,151.22849
-33.91606,151.22911
-33.9160628,151.2291066
-33.9161,151.2291
-33.91614,151.2291
-33.91646,151.22904
-33.9164556,151.2290436
-33.91648,151.22925
-33.9165,151.2294
-33.91654,151.22971
-33.91656,151.22984
-33.91657,151.22991
-33.91659,151.23001
-33.91665,151.2305
-33.91667,151.23064
-33.91668,151.23072
-33.91673,151.23102
-33.91677,151.23125
-33.91678,151.23127
-33.91679,151.23129
-33.91686,151.2314
-33.91688,151.23143
-33.91694,151.23156
-33.91702,151.23175
-33.91703,151.23179
-33.91706,151.23183
-33.91707,151.23183
-33.91708,151.23183
-33.91716,151.23181
,151.23175
-33.9174261,
